userName,score,at,content,sumber_bank,teks_bersih
Pengguna Google,1,2026-02-10 00:12:49,sangat menjengkelkan ketika mau di pakai bayar Qris jam 12 malam selalu gagal gimana kalau kita itu punya kepentingan darurat harus dipikirkan dong jam maintenance nya sangat tidak rekomeended,BRI,sangat jengkel pakai bayar qr code indonesia standard jam malam selalu gagal bagaimana punya penting darurat tertawa pikir partikel jam maintenance nya sangat tidak_rekomeended
Pengguna Google,5,2026-02-10 00:02:48,layanan cepat dan praktis,BRI,layan cepat praktis
Pengguna Google,5,2026-02-09 23:45:46,terbaek,BRI,terbaek
Pengguna Google,5,2026-02-09 23:30:22,cepat lancar 👍👍👍,BRI,cepat lancar
Pengguna Google,5,2026-02-09 23:29:52,sejauh ini saya puas..menggunakan aplikasi ini..,BRI,jauh puas guna aplikasi
Pengguna Google,5,2026-02-09 23:23:45,ok lanjutkan,BRI,baik lanjut
Pengguna Google,1,2026-02-09 23:13:19,"setiap mau login pasti selalu diminta verifikasi terus, payah",BRI,login selalu minta verifikasi kemudian payah
Pengguna Google,5,2026-02-09 23:11:17,loding lama,BRI,loding lambat
Pengguna Google,1,2026-02-09 23:00:32,"setelah update buruk sekali, ga lagi-lagi pakai bank ini",BRI,abis baru jelek sangat tidak_lagi pakai bank
Pengguna Google,2,2026-02-09 22:58:50,"mutasi,saldo tidak bisa di screen shoot tp tidak ada fasilitas download mutasi nya kayak bca , jdbingung kalau mau kasih laporan mutasi, di ss ga bisa di save ga bisa, perbaik idong",BRI,mutasi rekening saldo tidak_dapat screen shoot tidak_ada fasilitas unduh mutasi rekening nya bank central asia jdbingung kasih lapor mutasi rekening screenshot tidak_dapat save tidak_dapat baik idong
Pengguna Google,5,2026-02-09 22:55:32,"min, aku ganti HP. tp setelah mau login kok masih harus identifikasi lagi dan lagi ya.",BRI,min ganti handphone abis login tertawa identifikasi
Pengguna Google,1,2026-02-09 22:36:45,woi ini gw gk bisa login pea,BRI,woi tidak_dapat login pea
Pengguna Google,1,2026-02-09 22:36:09,selalu eror setelah update,BRI,selalu error abis baru
Pengguna Google,5,2026-02-09 22:30:51,Bagus tidak kendala,BRI,baik tidak_masalah
Pengguna Google,5,2026-02-09 22:28:07,bgus bngt,BRI,bgus sangat
Pengguna Google,5,2026-02-09 22:25:02,sangat berguna..harga admin untuk pembelian pulsa masih agak mahal..tolong di sesuaikan dengan kondisi sulit saat ini,BRI,sangat tertawa biaya administrasi beli pulsa mahal bantu sesuai kondisi sulit
Pengguna Google,5,2026-02-09 22:14:11,top bgt,BRI,top sangat
Pengguna Google,1,2026-02-09 22:13:15,"brimo saya bermasalah terus ngak bisa di buka ,harus di instal ulang seperti pertama kali memakai brimo ,begitu perlu ngak mau di buka capek rasanya",BRI,brimo masalah kemudian ngak buka tertawa pasang ulang pertama kali pakai brimo perlu ngak buka capek rasa
Pengguna Google,2,2026-02-09 22:12:34,HP saya meriset lupa pasword cemana caranya,BRI,handphone riset lupa pasword cemana cara
Pengguna Google,3,2026-02-09 22:12:33,kenapa saya tidak dapat kode OTP saya kasi 3 bintang sementara,BRI,tidak_dapat kode kode verifikasi kasi bintang
Pengguna Google,5,2026-02-09 22:01:20,"bisa minta bantu kak, beberapa minggu ini gak bisa saya buka M-Baking. apa kendalanya kak. mohon beri jawaban dan penjelasan kak 🙏🙏",BRI,minta kak beberapa minggu tidak_dapat buka m baking kendala kak mohon beri jawab jelas kak
Pengguna Google,1,2026-02-09 21:54:29,"abis update malah nyusahin orang aja akun gk bisa login kan kocak ,kepala it nya kek mna sih malu maluin aja ,klo gk becus resign aja!!",BRI,habis baru malah nyusahin orang akun tidak_dapat login kan kocak kepala it nya kek mna partikel malu maluin tidak_becus resign
Pengguna Google,5,2026-02-09 21:50:28,semoga APK brimo semakin baik dan tetap terjaga slalu trimakasi brimoSangat puas dengan apk brimo,BRI,moga aplikasi brimo makin bagus tetap jaga slalu trimakasi brimosangat puas aplikasi brimo
Pengguna Google,2,2026-02-09 21:38:41,aplikasi BRImo 🤤 suka gak mau buka disetiap di gunakan harus data ulang aplikasi ini bikin kesel,BRI,aplikasi brimo suka tidak_ingin buka tiap guna tertawa data ulang aplikasi bikin kesal
Pengguna Google,5,2026-02-09 21:36:43,bermanfaat sekali,BRI,manfaat sangat
Pengguna Google,1,2026-02-09 21:32:35,"tolong diperbaiki, Ngeframe terus²an dari kemarin, selalu muncul LAYAR PUTIH. susah login. . terimakasih",BRI,bantu baik ngeframe terus2an kemarin selalu muncul layar putih sulit login terimakasih
Pengguna Google,5,2026-02-09 21:28:46,semoga Bisa Bebas Biaya Transaksi,BRI,moga bebas biaya transaksi
Pengguna Google,1,2026-02-09 21:27:42,mutasi transaksi gagal tapi saldo berkurang... sudah hubungi pihak BRI g di respon... uang g kembali sudah 2 hari..... haha BRI PAYAH,BRI,mutasi rekening transaksi gagal saldo kurang hubung pihak bank rakyat indonesia respon uang tertawa tertawa bank rakyat indonesia payah
Pengguna Google,5,2026-02-09 21:19:39,ternyata pake brimo lebih gampang dan praktis,BRI,nyata pake brimo lebih mudah praktis
Pengguna Google,5,2026-02-09 21:14:41,asli,BRI,asli
Pengguna Google,5,2026-02-09 21:12:16,"memudahkan segala transaksi,terbaik BRImo",BRI,mudah segala transaksi baik brimo
Pengguna Google,5,2026-02-09 21:03:35,terbaik pokok ny,BRI,baik pokok ny
Pengguna Google,1,2026-02-09 21:02:50,ga bisa ke buka,BRI,tidak_dapat buka
Pengguna Google,5,2026-02-09 21:00:51,tlong bikinin aplikasi brimo yang lebih compatibel untuk semua jenis versi android,BRI,tlong bikinin aplikasi brimo lebih compatibel semua jenis version sistem operasi android
Pengguna Google,4,2026-02-09 20:50:24,top cer,BRI,top cer
Pengguna Google,5,2026-02-09 20:47:05,BRI mo keren apk terbaik,BRI,bank rakyat indonesia keren aplikasi baik
Pengguna Google,5,2026-02-09 20:40:29,Bissmillaah mugia berkah,BRI,bissmillaah mugia berkah
Pengguna Google,1,2026-02-09 20:33:19,Ini knapa layanan brimo makin kesini makin jelek sih..knapa aplikasi sering ga kebuka.hrs di hapus dulu di download lagi.verikasi KTP n wajah..baru bisa kebuka..knapa jadi rumit dan ribet bgni.. perasaan dulu ga beginih deh..,BRI,knapa layan brimo makin kesini makin buruk partikel knapa aplikasi sering tidak_kebuka hrs tertawa lebih unduh verikasi ktp n wajah new buka knapa jadi ribet rumit bgni asa lebih tidak_beginih partikel
Pengguna Google,5,2026-02-09 20:32:59,Mantap... gampang bertransaksi,BRI,mantap mudah transaksi
Pengguna Google,5,2026-02-09 20:30:14,knp versi baru sekarang gk bisa buka.dihpku...tolong perbaiki sprt ky versi lama lebih mudah,BRI,knp version new skrg tidak_dapat buka dihpku bantu baik sprt ky version lambat lebih mudah
Pengguna Google,5,2026-02-09 20:22:28,mudah untuk di gunakan transaksi lancar,BRI,mudah guna transaksi lancar
Pengguna Google,5,2026-02-09 20:22:02,top bagus,BRI,top baik
Pengguna Google,5,2026-02-09 20:16:23,tanpa hambatan,BRI,tertawa
Pengguna Google,1,2026-02-09 20:13:28,ngeblank putih tiap di buka tolong perbaiki,BRI,layar putih putih tiap buka bantu baik
Pengguna Google,5,2026-02-09 20:04:58,sangat puas pake brimo,BRI,sangat puas pake brimo
Pengguna Google,1,2026-02-09 20:00:27,"ijin admin, kenapa buka aplikasi brimo tidak bisa. karna layar nya putih",BRI,ijin biaya administrasi buka aplikasi brimo tidak_dapat karna layar nya putih
Pengguna Google,3,2026-02-09 19:49:52,makin ke sini aplikasi y susah di buka sering ngebleng,BRI,makin sini aplikasi sulit buka sering layar putih
Pengguna Google,5,2026-02-09 19:47:14,transaksi paling mudah.no ribed ribed🥰🥰🥰,BRI,transaksi paling mudah tidak_ribed ribed
Pengguna Google,5,2026-02-09 19:43:15,trimakasih lancar,BRI,trimakasih lancar
Pengguna Google,5,2026-02-09 19:33:16,sangat membantu dan memudahkan bgt untuk setiap tansaksi,BRI,sangat bantu mudah sangat tansaksi
Pengguna Google,4,2026-02-09 19:21:45,apl bagus sangat membantu sekali dan lebih simpel..,BRI,apl baik sangat bantu sangat lebih simpel
Pengguna Google,5,2026-02-09 19:21:36,"Aplikasinya sangat membantu bisa transaksi setiap saat diperlukan.fitur lengkap pulsa,data,token,topup ewallet,tranfer,investasi,paket tv dll.",BRI,aplikasi sangat bantu transaksi perlu fitur lengkap pulsa data token isi ulang dompet digital tranfer investasi paket tv
Pengguna Google,5,2026-02-09 19:17:34,apk murah mantap,BRI,aplikasi murah mantap
Pengguna Google,1,2026-02-09 19:16:18,"transfer di mutasinya gagal, tp saldo berkurang. sudah komplen penangannya sangat lama. itu pun hrs nunggu dan blm tentu kembali sangat jelek sekali. 👎👎👎👎",BRI,transfer mutasi gagal saldo kurang komplen nang sangat lambat hrs nunggu blm sangat buruk sangat
Pengguna Google,5,2026-02-09 19:15:29,pembayaran jd mudah dan dk ribet,BRI,bayar jadi mudah dk rumit
Pengguna Google,2,2026-02-09 19:14:42,"udah lama pake apk brimo baru kali ini kesel banget karna tiap buka aplikasi harus hapus data dan login dari awal, kirain hp ku yg bermasalah, ternyata banyak juga selain saya. kira2 ini kenapa dan harus bagaimana agar kalau mau buka apk tidak harus hapus data dan login ulang ?",BRI,lambat pake aplikasi brimo new kali kesal sangat karna tiap buka aplikasi tertawa tertawa data login awal kirain handphone ku masalah nyata banyak kira2 tertawa bagaimana buka aplikasi tidak_tertawa tertawa data login ulang
Pengguna Google,5,2026-02-09 19:13:50,cepat dan praktis,BRI,cepat praktis
Pengguna Google,5,2026-02-09 19:12:39,mudah di gunakan dan gak bikin ribet,BRI,mudah guna tidak_bikin rumit
Pengguna Google,1,2026-02-09 19:10:06,"Masa tadi pagi baru daftar brimo, skrg mau login katanya username & password salah. Buruk bgt aplikasinya👎",BRI,masa tadi pagi new daftar brimo skrg login kata username password keliru jelek sangat aplikasi
Pengguna Google,1,2026-02-09 19:06:05,transaksi gagal di anggap berhasil saldo lenyap ga di kembalikan miris sekali ngeriiii ahh,BRI,transaksi gagal anggap sukses saldo lenyap tidak_di kembali miris sangat ngeri ahh
Pengguna Google,5,2026-02-09 18:41:40,"lancar, cepat",BRI,lancar cepat
Pengguna Google,1,2026-02-09 18:34:52,koneksi hilang waktu transaksi ke dana sama saldo saya hilang 300rb,BRI,koneksi tertawa waktu transaksi dana sama saldo tertawa 300rb
Pengguna Google,5,2026-02-09 18:32:34,lebih muda,BRI,lebih muda
Pengguna Google,1,2026-02-09 18:26:53,"setelah sya baca komentar di ulasan ternyata semua kasus sma. blank saat apk di buka, lalu forceclose. apk hrs di clear data baru bsa dibuka, tetapi hrs login verifiksi pakai ktp dan scan wajah, ini terjadi setiap kali mau login. dan kondisi tsb sngat menganggu dan tdk efisien. dari sekian bnyk komentar tdkk ada satupun tindakan perbaikan apk dari pihk brimo. cba di kaji lagi vendor pembuat apk nya, apkh sdh melakukan mitigasi thd eror tersebut. jng smpe BBRI terjun bebas krna trust msyrkt hlg",BRI,abis sya baca komentar ulas nyata semua kasus sama layar putih aplikasi buka lalu forceclose aplikasi hrs clear data new bsa buka hrs login verifiksi pakai ktp scan wajah jadi kali login kondisi tsb sngat menganggu tidak_efisien sekian bnyk komentar tdkk satu tindak baik aplikasi pihk brimo cba kaji vendor buat aplikasi nya apkh laku mitigasi thd error sebut jng smpe bbri terjun bebas krna trust msyrkt hlg
Pengguna Google,2,2026-02-09 18:19:39,"awal""seneng bisa tf gampang lewat ni apk, tapi lama""kok eror bolak-balik login verifikasi segala macem hadeh",BRI,awal senang transfer mudah lewat ni aplikasi lambat error bolak balik login verifikasi segala macem tertawa
Pengguna Google,1,2026-02-09 18:18:58,"semakin kesini semakin ribet,masa login gagal ,padahal sudah memakai ktp yang buat daftar brimo,,dengan alasan suruh ke bri untuk pengkinian,,seribet itu sekarang",BRI,makin kesini makin rumit masa login gagal padahal pakai ktp daftar brimo alas suruh bank rakyat indonesia kini seribet skrg
Pengguna Google,1,2026-02-09 18:11:33,aplikasinya tdk bagus .. ketika di buka muncul layar putih.. brimo aplikasi sekarang banyak yg palsu,BRI,aplikasi tidak_baik buka muncul layar putih brimo aplikasi skrg banyak palsu
Pengguna Google,4,2026-02-09 18:02:47,ini knpa yah terkadang aplikasinya gx bisa di buka,BRI,knpa yah terkadang aplikasi tidak_dapat buka
Pengguna Google,5,2026-02-09 17:56:26,segala pembayaran sesuatu jadi lebih mudah,BRI,segala bayar jadi lebih mudah
Pengguna Google,5,2026-02-09 17:48:53,sangat membantu untuk transaksi dll mantap pokok ya,BRI,sangat bantu transaksi mantap pokok
Pengguna Google,5,2026-02-09 17:37:29,cepat walau signal sedikit,BRI,cepat signal sedikit
Pengguna Google,5,2026-02-09 16:58:26,bagus dan sangat membantunya,BRI,baik sangat bantu
Pengguna Google,5,2026-02-09 16:56:56,lebih memanjakan,BRI,lebih manja
Pengguna Google,3,2026-02-09 16:54:38,"mending daftar langsung ke kantor, saya baru daftar online sangat ribet, padahal nomor sudah benar tapi ternyata harus konfirmasi ke kantor sedangkan sekarang kantor melayani nya cuma sampai jam 15.00. sangat tidak rekomendasi buat org yg tidak bisa meluangkan waktu (padat jadwal) alhasil pindah ke himbara lain.. semoga bisa diperbaiki. .",BRI,mending daftar segera kantor new daftar aktif sangat rumit padahal nomor bener nyata tertawa konfirmasi kantor skrg kantor layan nya jam sangat tidak_rekomendasi orang tidak_dapat luang waktu padat jadwal alhasil pindah tertawa moga baik
Pengguna Google,5,2026-02-09 16:52:05,sangat mudah dan yang pasti aman bertransaksi,BRI,sangat mudah aman transaksi
Pengguna Google,5,2026-02-09 16:30:54,selamat sore min..kenapa brimo akhir2 ini sering kali ngebook min..dibuka melolok gambar putih aja..saya hapus trs saya donwload lagi verifikasi lagi trs bisa ..trs jarak waktu 3hari kembali ngebook lagi..tolong bantuanya min..karna brimo transaksi payroll gajian saya min.trmksh,BRI,selamat sore min brimo akhir2 sering kali ngebook min buka melolok gambar putih tertawa kemudian donwload verifikasi kemudian kemudian jarak waktu 3hari ngebook bantu bantuanya min karna brimo transaksi payroll gaji min trmksh
Pengguna Google,1,2026-02-09 16:19:57,aplikasinya susah nyeken poto ktp,BRI,aplikasi sulit nyeken poto ktp
Pengguna Google,1,2026-02-09 16:16:52,suka eror sistemnya GK jelas bgt,BRI,suka error sistem tidak_jelas sangat
Pengguna Google,5,2026-02-09 16:13:05,bagus untuk bertransaksi,BRI,baik transaksi
Pengguna Google,5,2026-02-09 15:59:38,terimakasih sangat membantu,BRI,terimakasih sangat bantu
Pengguna Google,2,2026-02-09 15:55:28,INI APLIKASI LAGI KENAPA SI? LAGI DI BUTUHIN BANGET WOI MALAH BERMASALAH TOLONG BENERINN!!!,BRI,aplikasi si butuhin sangat woi malah masalah bantu benerinn
Pengguna Google,5,2026-02-09 15:51:10,"Alhamdulillah, sangat membantu transaksi lancar walau meski saya blm bikin buku rek BRI nya.",BRI,alhamdulillah sangat bantu transaksi lancar meski blm bikin bank bukopin rekening bank rakyat indonesia nya
Pengguna Google,3,2026-02-09 15:51:01,"mutasinya ga langsung update, nunggu beberapa saat dulu",BRI,mutasi tidak_segera baru nunggu beberapa lebih
Pengguna Google,5,2026-02-09 15:44:44,pengiriman cepat dan sangat mudah...pkok nya MANTUL (mantap betul ),BRI,kirim cepat sangat mudah pkok nya mantap betul mantap benar
Pengguna Google,5,2026-02-09 15:32:02,sangat mbembatu,BRI,sangat mbembatu
Pengguna Google,5,2026-02-09 15:27:59,"brimo gak bisa di buka,sering erro,hampir tiap hari daftar ulang terus",BRI,brimo tidak_dapat buka sering erro tertawa tiap tertawa daftar ulang kemudian
Pengguna Google,5,2026-02-09 15:24:15,brimo saya ndk bisah dilanjut dibuka layar puti sajak kembalinlagi lagi begitu,BRI,brimo tidak_bisah lanjut buka layar puti sajak kembalinlagi
Pengguna Google,5,2026-02-09 15:15:16,baik aplikasiya,BRI,bagus aplikasiya
Pengguna Google,5,2026-02-09 15:14:41,pelayanan sangat bagus,BRI,layan sangat baik
Pengguna Google,5,2026-02-09 15:01:25,"membantu ,apa bila mau transaksi,dak males keluar rumh",BRI,bantu bila transaksi dak males keluar rumh
Pengguna Google,5,2026-02-09 15:00:52,Tf lebih gampang,BRI,transfer lebih mudah
Pengguna Google,4,2026-02-09 14:54:37,masih coba semoga memudahkan,BRI,coba moga mudah
Pengguna Google,5,2026-02-09 14:45:38,sangat membantuu,BRI,sangat membantuu
Pengguna Google,1,2026-02-09 14:39:20,kalau mau buat daftar brimo kenapa verifikasi wajahnya lama sekali berulang ullang. apa cs tidak peduli dengan client yang baru mau buat akun kah sampai verifikasi nya lama sekali,BRI,daftar brimo verifikasi wajah lambat sangat ulang ullang customer service tidak_peduli client new akun verifikasi nya lambat sangat
Pengguna Google,5,2026-02-09 14:35:32,Brimo: cara termudah dan cepat untuk bertransaksi online. Terima kasih,BRI,brimo cara mudah cepat transaksi aktif terima kasih
Pengguna Google,5,2026-02-09 14:29:30,sanhat bagus,BRI,sanhat baik
Pengguna Google,4,2026-02-09 14:26:14,"kadang saya harus hapus apk brimo dulu, lalu isntal ulang, klo gak gitu kdang pas buka brimo ny gk kebuka ngeblank putih lama, mohon maaf beri penjelasan nya itu kenapa ya sering ngeblank putih itu?",BRI,kadang tertawa tertawa aplikasi brimo lebih lalu isntal ulang tidak_begitu kdang pas buka brimo ny tidak_kebuka layar putih putih lambat mohon maaf beri jelas nya sering layar putih putih
Pengguna Google,5,2026-02-09 14:23:47,baguss memudahkan transaksi,BRI,baguss mudah transaksi
Pengguna Google,5,2026-02-09 14:23:45,transaksi cepat aman dan nyaman..👌🏼👍,BRI,transaksi cepat aman nyaman
Pengguna Google,5,2026-02-09 14:12:50,cepat akurat,BRI,cepat akurat
Pengguna Google,5,2026-02-09 14:10:19,aplikasi yang bagus dan praktis,BRI,aplikasi baik praktis
Pengguna Google,5,2026-02-09 14:07:14,mempermudah tarik tunai,BRI,mudah tarik tunai
Pengguna Google,5,2026-02-09 14:01:16,good APP💫💫💫,BRI,good aplikasi
Pengguna Google,5,2026-02-09 13:59:25,mantep semoga semakin mudah,BRI,mantep moga makin mudah
Pengguna Google,5,2026-02-09 13:57:24,mempermudah bertransaksi,BRI,mudah transaksi
Pengguna Google,5,2026-02-09 13:54:42,luar biasa cepat transaksinya,BRI,luar biasa cepat transaksi
Pengguna Google,5,2026-02-09 13:50:50,"Pelayanan baik, mudah melakukan transaksi, minusnya di aktivitas log-in aja",BRI,layan bagus mudah laku transaksi minus aktivitas log in
Pengguna Google,5,2026-02-09 13:46:15,tambah bagus dan mantap mempermudah segala urusan,BRI,tambah baik mantap mudah segala urus
Pengguna Google,5,2026-02-09 13:30:38,"mudah di gunakan , jika ada kendala bisa segera di proses tanpa harus datang langsung ke kantor cabang",BRI,mudah guna masalah cepat proses tertawa datang segera kantor cabang
Pengguna Google,2,2026-02-09 13:22:04,"niat mau nabung di BRI malah tiap hari malah di sedot Mulu tiap hari sama aplikasi tdk jelas ini, kalau saran ku sih mending nabung di DANA atau gopay aja.",BRI,niat nabung bank rakyat indonesia malah tiap tertawa malah sedot selalu tiap tertawa sama aplikasi tidak_jelas saran ku partikel mending nabung dana gopay
