userName,score,at,content,sumber_bank,teks_bersih,label,label_code
Pengguna Google,1,2025-12-29 11:54:26,"verifikasi e-KTP dan wajah selalu gagal, padahal data udah benar",BCA,verifikasi e ktp wajah selalu gagal padahal data bener,negative,0
Pengguna Google,1,2025-11-05 10:28:28,saldo di potong terus sehari di potong 80rbu. awal di isi 50rbu mutasi ada tapi saldo tidak ada trs disisi lagi 40rbu eh di potong lagi sekarang tinggal 14rbu,BCA,saldo potong kemudian hari potong 80rbu awal isi 50rbu mutasi rekening saldo tidak_ada kemudian sisi 40rbu eh potong skrg tinggal 14rbu,negative,0
Pengguna Google,1,2025-08-08 10:15:48,semenjak update mau pindah mbanking ke hp baru jadi susah gagal terus di vermuk gaa jelas,BCA,semenjak baru pindah mobile banking handphone new jadi sulit gagal kemudian verifikasi wajah gaa jelas,negative,0
Yudha Sam,3,2026-01-19 18:08:08,"setelah update malah sering blank ,g bisa masuk ,mohon diperhatikan demi kenyamanan , terimakasih",BRI,abis baru malah sering layar putih hasil mohon perhati nyaman terimakasih,neutral,1
Pengguna Google,5,2026-01-13 16:26:29,aman cepat dan mudah,BNI,aman cepat mudah,positive,2
Warsi,1,2025-07-22 20:03:44,kenapa kadang Qris eror. tidak masuk ke penerima padahal saldo sudah berkurang,BCA,kadang qr code indonesia standard error tidak_berhasil terima padahal saldo kurang,negative,0
Pengguna Google,4,2025-12-25 07:29:50,bagian pinjaman tolong di sediakan agar pengguna wonder yang terdaftar sebagai peserta payrol bisa meminjam,BNI,bagi pinjam bantu sedia guna wonder daftar serta payrol pinjam,positive,2
Pengguna Google,5,2025-12-17 17:38:25,"apk ini bener² bagus , smoga kedepan fitur² nya terkait penarikan tunai segera di aktifkan dgn cepat. Terima kasih wondr by BNI",BNI,aplikasi bener2 baik smoga depan fitur2 nya kait tari tunai cepat aktif cepat terima kasih wondr by bank negara indonesia,positive,2
Pengguna Google,1,2025-12-23 08:15:43,MAU QR aja sinyal ga ada ga kebuka ga jelas ni,BCA,qr code sinyal tidak_ada tidak_kebuka tidak_jelas ni,negative,0
Pengguna Google,1,2025-11-01 12:34:42,"verifikasi sudah lengkap masih saja gagal, ribet",BCA,verifikasi lengkap gagal rumit,negative,0
Pengguna Google,5,2026-02-15 15:21:03,siipp,BRI,siipp,positive,2
Pengguna Google,1,2025-11-06 17:16:58,eror mulu,BCA,error selalu,negative,0
Pengguna Google,1,2026-02-17 01:41:19,tolong di perbaiki sistem nya udah lemot notifikasi merah mau pembayaran jadi susah apalagi isi flazzz saya sebagai nasabah sangat kecewa kalo enggak bisa di perbaiki mending di hapus aplikasi biar enggak bikin kesel,BCA,bantu baik sistem nya lambat notifikasi merah bayar jadi sulit isi flaz nasabah sangat kecewa tidak_dapat baik mending tertawa aplikasi biar tidak_bikin kesal,negative,0
Pengguna Google,3,2026-02-21 16:56:30,"ini hp gua yg butut apa sistemnya ya , ko ga bisa login udah hampir sebulan kayanya , ada yang bisa bantu jawab ?",BRI,handphone butut sistem ko tidak_dapat login tertawa bulan kaya jawab,neutral,1
Pengguna Google,5,2025-11-21 16:46:20,aplikasi ini sangat membantu aq utk transaksi bisnis. semoga selalu dipertahankan layanannya,BCA,aplikasi sangat bantu transaksi bisnis moga selalu tahan layan,positive,2
Ipan Sedenk,5,2026-01-21 13:44:37,cepat dan bagus,BRI,cepat baik,positive,2
Pengguna Google,1,2026-02-01 00:06:05,tiap malem perbaikan mulu .kaga ada nyama nyaman nya pake bank yg satu ini,BNI,tiap malem baik selalu tidak_ada nyama nyaman nya pake bank satu,negative,0
Pengguna Google,1,2026-01-11 23:27:34,susah loginnya. bolak balik kaya bikin ulang dari awal. bingung makenya,BNI,sulit loginnya bolak balik bikin ulang awal bingung makenya,negative,0
Pengguna Google,5,2026-02-24 14:17:46,lebih dipermudah.,BRI,lebih mudah,positive,2
Pengguna Google,1,2025-09-27 11:18:42,gimn ini potongan perbulan kok hampir 19k nambah gila aja kalo motong. gak masuk akal. mikir dong,BCA,gimn potong bulan tertawa 19k nambah gila motong tidak_berhasil akal mikir partikel,negative,0
Pengguna Google,1,2026-02-13 18:32:36,setelah update kq malah stuck white screen.. gak bisa login / gak bisa dipakai app nya.. mohon diperbaiki bugnya..,BRI,abis baru kq malah stuck white screen tidak_dapat login tidak_dapat pakai aplikasi nya mohon baik bugnya,negative,0
Pengguna Google,1,2026-02-15 22:48:46,"apk gak jls mau login tampilan ngbblank trs warna putih. trs mau login di hp lain pun masih. di persulit lg dg kode otp yang gak kunjung masuk pdhl semua nya udh oke, chat ke cs nya pun gk guna jg",BRI,aplikasi tidak_jls login tampil ngbblank kemudian warna putih kemudian login handphone sulit kode kode verifikasi tidak_kunjung hasil pdhl semua nya bagus chat customer service nya tidak_berguna,negative,0
Pengguna Google,5,2026-01-01 13:41:30,joss gandos,BNI,joss gandos,positive,2
Sartika Widiarti,1,2025-12-16 05:20:28,mauuu verifikasi muka ajaaaa susah berhari hari padahal udh ganti ganti tempat aneh bgt kesel sendiri jadinya .. udh ngedipin mata berkali kali ga respon app nyaaaaaaaaa,BNI,verifikasi muka sulit hari tertawa padahal ganti ganti tempat aneh sangat kesal sendiri jadi ngedipin mata kali kali tidak_respon aplikasi nya,negative,0
Pengguna Google,2,2025-10-17 06:04:20,"udah masukin id yg bener tetep salah teros, malah ke blokir",BCA,masukin id benar tetep keliru ros malah blokir,negative,0
Pengguna Google,1,2025-09-29 08:10:58,kebiasaan selalu eror teruss bca,BCA,biasa selalu error teruss bank central asia,negative,0
Pengguna Google,1,2026-02-03 12:24:32,kurang bagus Maksim cuma 3 bulan transaksi yg bisa di catat,BNI,kurang_baik maksim bulan transaksi catat,negative,0
Pengguna Google,5,2026-02-25 12:31:39,sangat baik dan ramah pelayanan,BRI,sangat bagus ramah layan,positive,2
Pengguna Google,1,2025-08-14 22:22:22,ngeri banget sekarang .sejak kasus NM KEBUKA BANGET YANG KATANYA PRIVASI TERNYATA CUMAN HOAX. bank tukang obrak abrik rekening,BCA,ngeri sangat skrg sejak kasus nm buka sangat kata privasi nyata cuman hoax bank tukang obrak abrik rekening,negative,0
Pengguna Google,5,2026-02-05 20:07:58,bagus banget dan cocok dengan jenis,BCA,baik sangat cocok jenis,positive,2
Pengguna Google,1,2026-02-22 20:16:40,"Untuk masalah hasil/bukti transfer saat dibutuhkan urgent. semisal pada kasus saat setelah transfer tidak sengaja keluar aplikasi tanpa menunjukkan bukti transfer lalu kita ingin melihat bukti transfer namun alhasil tidak ada, sudah di refresh beberapa kali tidak muncul sudah coba tutup buka aplikasi tetap tidak ada hasil. setelah menunggu 30 menit baru muncul. hal itu terbilang lama jika pada kasus di atas dibutuhkan hasil/ bukti transfer yang cepat tanpa menunggu lama",BNI,kendala tertawa bukti transfer butuh penting misal kasus abis transfer tidak_sengaja keluar aplikasi tunjuk bukti transfer lalu lihat bukti transfer alhasil tidak_ada refresh beberapa kali tidak_muncul coba tutup buka aplikasi tetap tidak_ada tertawa abis tunggu menit new muncul bilang lambat kasus atas butuh tertawa bukti transfer cepat tunggu lambat,negative,0
Pengguna Google,1,2025-08-17 00:11:00,ga amanah,BCA,tidak_terpercaya,negative,0
Leonardo Setiawan,1,2025-12-12 16:45:09,"oy perbaiki wondr mu gak jelas, buka pakai kuota gak bisa, harus pakai wifi, padahal jaringan lancar, BRI Mobile aja lancar pakai kuota meskipun jaringan kurang bagus, masih bagusan BNI mobile yang lama njirrr ngapain maksa ke wondr kalo belum optimal",BNI,oy baik wondr mu tidak_jelas buka pakai kuota tidak_dapat tertawa pakai wifi padahal jaring lancar bank rakyat indonesia mobile lancar pakai kuota meski jaring kurang_baik bagus bank negara indonesia mobile lambat njir laku maksa wondr belum_optimal,negative,0
Pengguna Google,1,2025-12-31 15:37:59,susah sekali verif wajah nya. padahal sudah ikuti panduan,BNI,sulit sangat verifikasi wajah nya padahal ikut pandu,negative,0
Pengguna Google,5,2026-01-08 05:54:11,makin suka aman pokoknya,BNI,makin suka aman pokok,positive,2
Pengguna Google,3,2025-11-27 01:25:29,abis tf 250rb ke bca terus muncul info saldo nya cuma 200rb yang 50rb ko hilang gmana nih kasih penjelasan dong,BCA,habis transfer 250rb bank central asia kemudian muncul info saldo nya 200rb 50rb ko tertawa gmana nih kasih jelas partikel,neutral,1
Pengguna Google,2,2025-08-31 20:25:33,"mohon di perbaiki lagi bos, TF doang, beli pulsa,beli listrik, bayar yg lainya susah bngt pakek jaringan kecang juga GK bisa bisa",BCA,mohon baik bos transfer doang beli pulsa beli listrik bayar lai sulit sangat pakek jaring cang tidak_dapat,negative,0
Pengguna Google,3,2025-12-31 16:56:56,saya kasih bintang 3 karena biasa aplikasi gangguan susah masuk,BNI,kasih bintang biasa aplikasi kendala teknis sulit hasil,neutral,1
Pengguna Google,2,2026-01-11 08:28:31,setelah update malah lemot banget,BCA,abis baru malah lambat sangat,negative,0
Pengguna Google,1,2026-02-25 20:07:39,"ini aplikasinya kenapa selalau ada gangguan terus setiap di gunakan. Tolong Wonder By BNI di perbaiki sistem aplikasinya ini, karna uang kita di simpan disitu juga, bukannya di permudah malah di persulit🙏",BNI,aplikasi lalau kendala teknis kemudian guna bantu wonder by bank negara indonesia baik sistem aplikasi karna uang simpan situ bukan mudah malah sulit,negative,0
Dery fauji,5,2025-12-16 01:53:02,sangat memuaskn,BNI,sangat memuaskn,positive,2
Pengguna Google,5,2026-02-04 19:42:24,"waduh parah bgt nih, trf udh berhasil tpi saldo blm nambah, mutasi nya kosong. ini gmn sih mau nyolong yah duit nasabah.",BCA,waduh banget sangat nih trf sukses saldo blm nambah mutasi rekening nya kosong bagaimana partikel nyolong yah duit nasabah,positive,2
Pengguna Google,5,2025-12-29 11:29:37,"sangat bagus, pertahankan kualitas nya",BNI,sangat baik tahan kualitas nya,positive,2
Pengguna Google,1,2025-12-07 00:22:18,"smakin kesini smakin kacau indikator meraaah trs, pdhal sinyal bagus dan stabil",BCA,smakin kesini smakin kacau indikator merah kemudian pdhal sinyal baik stabil,negative,0
Pengguna Google,1,2026-02-17 11:22:42,"saya sudah 2 kali setor tunai di brimo dan uang saya masuk ke atm tp tidak masuk ke saldo,,dan saya langsung pengajuan di pusat bantuan tp yg kembali uangnya tidak sesuai jumlahnya dengan uang saya yg masuk ke atm",BRI,kali setor tunai brimo uang hasil tidak_berhasil saldo segera aju pusat uang tidak_sesuai jumlah uang hasil,negative,0
Pengguna Google,2,2025-08-16 00:06:36,SEKELAS BCA KOK DATA PRIBADI DISEBAR...UNTUNG GAJIAN UDAH GA PAKE BCA,BCA,kelas bank central asia data pribadi sebar untung gaji tidak_pake bank central asia,negative,0
Pengguna Google,4,2025-11-13 22:19:45,makan memorinya besar banget 😭,BCA,makan memori besar sangat,positive,2
Pengguna Google,5,2025-12-25 00:45:58,"saya mengalami gangguan pada wonder by BNI, ( tidak bisa transfer) , kenapa?",BNI,alami kendala teknis wonder by bank negara indonesia tidak_dapat transfer,positive,2
Pengguna Google,5,2026-01-25 10:07:20,"memudahkan segala transaksi,..",BRI,mudah segala transaksi,positive,2
Pengguna Google,1,2026-01-29 08:18:40,"kenapa sering gangguan si? gue pake qris eror, tf e-wallet eror, anj laa",BRI,sering kendala teknis si pake qr code indonesia standard error transfer e wallet error anjing kasar laa,negative,0
Pengguna Google,5,2025-09-29 08:05:37,kak mau tanya kenapa BCA mobile saya warnanya merah terus padahal jaringan saya normal,BCA,kak tanya bank central asia mobile warna merah kemudian padahal jaring normal,positive,2
Pengguna Google,5,2026-02-12 09:20:42,ok Mantap,BRI,baik mantap,positive,2
Pengguna Google,1,2025-12-15 16:54:27,ini kenapa trafer ke sesama bca susah sekali,BCA,trafer sama bank central asia sulit sangat,negative,0
Pengguna Google,1,2026-02-22 11:24:35,"masa harus instal terus,,pas di buka selalu ng'blank putih tolong perbaiki ni APK",BRI,masa tertawa pasang kemudian pas buka selalu ng layar putih putih bantu baik ni aplikasi,negative,0
Pengguna Google,1,2026-01-02 09:53:30,kenapa bolak balik verifikasii..capek poll. saldo tiap bulan jadi minus terus..itu bagaimana..padahal tidak dpakai apa2,BNI,bolak balik verifikasi capek poll saldo tiap bulan jadi minus kemudian bagaimana padahal tidak_dpakai apa2,negative,0
Pengguna Google,2,2025-10-07 13:49:22,monyet yg bener apk keluar2 mulu pembayaran dikit2 error ajg,BCA,monyet benar aplikasi keluar2 selalu bayar dikit2 error anjing kasar,negative,0
Pengguna Google,1,2025-11-26 16:16:18,"aplikasi bego,susah transfer antar rekening, padahal lampu hijau tapi selalu loding dan gagal",BCA,aplikasi bego sulit transfer antar rekening padahal lampu tertawa selalu loding gagal,negative,0
Pengguna Google,1,2025-11-27 22:23:02,"Server kek babi, kuota banyak jaringan 5G juga masih merah mulu tu indikator, lama banget nunggunya, gw mau bayar pake qris jadi ribet harus nunggu dulu apalagi kalo antri, yaelah gini amat bca, besok ganti bri aja dah lebih bagus tampilan nya",BCA,server kek babi kuota banyak jaring 5g merah selalu tu indikator lambat sangat nunggunya bayar pake qr code indonesia standard jadi rumit tertawa nunggu lebih antri yaelah gin bank central asia besok ganti bank rakyat indonesia lebih baik tampil nya,negative,0
Pengguna Google,1,2026-01-28 10:41:45,"sinyal bagus udah coba pake data/wifi loading screen lama, padahal lagi urgent",BNI,sinyal baik coba pake data wifi loading screen lambat padahal penting,negative,0
Pengguna Google,5,2026-02-18 11:45:54,sangat bagus dan fleksibel,BRI,sangat baik fleksibel,positive,2
Pengguna Google,5,2026-02-25 01:57:49,"alhamdullah dengn ada nya aplikasi wondr,smuanya dmudahkn&gk ribet juga dalm pendaptaranya",BNI,alhamdullah dengn nya aplikasi wondr smuanya dmudahkn tidak_rumit dalm pendaptaranya,positive,2
Farizi446,1,2025-12-14 00:19:05,login ggal terus ga guna lama2,BNI,login ggal kemudian tidak_berguna lama2,negative,0
Pengguna Google,2,2025-09-01 02:13:41,KOK KALI INI ANEH BANGET YAA BELI PAKET INTERNET MOBILE BCA. NGGAK' MASUK-MASUK PADAHAL SALDO UDAH KEPOTONG? ANEH BANGET SUMPAH. BARU ALAMIN SEPERTI INI.. NEGARA UDAH SUSAH DENGAN AKSINYA DEMO. MOBILE BCA LAGI YANG BIKIN KITA SUSAH 😭😭😭,BCA,kali aneh sangat beli paket internet mobile bank central asia tidak hasil hasil padahal saldo potong aneh sangat sumpah new alamin negara sulit aksi demo mobile bank central asia bikin sulit,negative,0
Pengguna Google,2,2025-09-11 13:17:38,transaksi qr gagal saldo kepotong history transaksi gada parah,BCA,transaksi qr code gagal saldo potong tertawa transaksi gada banget,negative,0
Pengguna Google,5,2026-02-18 16:18:12,Ok sih menurutku baru pertama pake brimo,BRI,baik partikel turut new pertama pake brimo,positive,2
Pengguna Google,5,2025-12-21 22:23:11,sangat memudahkan pengguna,BNI,sangat mudah guna,positive,2
Pengguna Google,5,2026-01-28 00:09:21,"keluhan saya hanya satu,, saldo sering kali berkurang atau hilang tanpa keterangan",BRI,keluh tertawa satu saldo sering kali kurang tertawa terang,positive,2
Pengguna Google,5,2026-02-18 18:38:39,Sangat terbantu dan praktis setiap transaksi,BRI,sangat bantu praktis transaksi,positive,2
Pengguna Google,2,2026-02-21 00:11:51,tak kasih bintang 2 karena belum bisa login karena waktu vertikasi suruh ngisi angka kartu debit,BNI,tidak_kasih bintang belum_dapat login waktu vertikasi suruh ngisi angka kartu debit,negative,0
Pengguna Google,5,2025-12-20 06:33:27,Dengan adanya wonder by BNI sangat membantu untuk kebutuhan sehari-hari termasuk untuk caari nafkah,BNI,ada wonder by bank negara indonesia sangat bantu butuh hari tertawa masuk caari nafkah,positive,2
Pengguna Google,3,2025-09-29 08:00:32,"indikatornya merah terus, menghambat transaksi.",BCA,indikator merah kemudian hambat transaksi,neutral,1
Pengguna Google,1,2025-09-15 22:41:40,aplikasinya kok ribet amat sih... mau login aja suruh masukin no ATM... padahal belum punya ATM baru punya rekening... gimana bukanya kalo kek gitu caranya,BCA,aplikasi rumit partikel login suruh masukin tidak_saat padahal belum_punya new punya rekening bagaimana buka kek cara,negative,0
Pengguna Google,5,2026-02-21 11:15:00,selama in bagus aja,BRI,lama in baik,positive,2
Pengguna Google,5,2026-02-01 18:29:53,jd praktis,BRI,jadi praktis,positive,2
Pengguna Google,5,2025-12-31 12:20:37,"kecewa dg wondr ini, sulit login, malah lbh baik yg bni mobile banking",BNI,kecewa wondr sulit login malah lebih bagus bank negara indonesia mobile banking,positive,2
Pengguna Google,5,2026-02-07 13:34:53,mantap aplikasi ny,BNI,mantap aplikasi ny,positive,2
Pengguna Google,1,2025-08-16 14:26:21,Terimaksih,BCA,terimaksih,negative,0
Pengguna Google,1,2026-01-15 17:51:55,kenapa ya buat tranfer gk bisa my bni nya,BNI,tranfer tidak_dapat my bank negara indonesia nya,negative,0
Pengguna Google,5,2026-01-10 10:42:59,Saya sangat suka menggunakan aplikasi ini aman dan terjamin,BNI,sangat suka guna aplikasi aman jamin,positive,2
Pengguna Google,5,2026-02-23 13:09:17,bagus sekali aplikasi ini sangat membantu,BNI,baik sangat aplikasi sangat bantu,positive,2
Pengguna Google,2,2025-09-11 00:34:02,"Ni BCA gimana transaksi pakai Qris saldo kepotong,tapi transaksi gagal.ada apa dengan BCA sekarang?saldo gak balik,tanggung jawabnya mana",BCA,ni bank central asia bagaimana transaksi pakai qr code indonesia standard saldo potong transaksi gagal bank central asia skrg saldo tidak_balik tanggung jawab mana,negative,0
Pengguna Google,5,2026-01-31 09:51:58,sangat puas memudahkan segalanya urusan tanpa harus keluar rumah,BRI,sangat puas mudah segala urus tertawa keluar rumah,positive,2
Pengguna Google,3,2025-11-20 11:18:23,mohon data pembukaan rekening via online di tutup karena kurang bisa membantu nasabah yang terkendala akun..,BCA,mohon data buka rekening via aktif tutup kurang_dapat bantu nasabah kendala akun,neutral,1
Pengguna Google,5,2026-01-28 16:14:53,"bagus, mudah untuk transfernya",BRI,baik mudah transfer,positive,2
Pengguna Google,5,2026-02-09 09:04:19,brimo mantappp👍🏻👍🏻 the best pokona.,BRI,brimo mantap the best pokona,positive,2
Pengguna Google,1,2025-09-07 15:19:33,kacau,BCA,kacau,negative,0
Pengguna Google,5,2026-02-06 17:18:38,"massyaallah aplikasi membatu sekali dalam bertansaksi,filturnya juga mudah dipahami",BNI,massyaallah aplikasi batu sangat bertansaksi filturnya mudah paham,positive,2
